Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Jan 3, 2019;7:15 AM;1,212.25;360.25;1,047.75;3,203.25;0;27.5;2,364.75;3,416;2,785;2,078;219;340
Jan 3, 2019;7:30 AM;1,215;364.25;1,038.5;3,208.25;0;27.5;2,356.5;3,470;2,824;2,095;191.75;339
Jan 3, 2019;7:45 AM;1,211;371;1,012;3,189;0;27.5;2,360.75;3,477;2,903;2,141;188.75;339
Jan 3, 2019;8:00 AM;1,218.25;362;1,009.75;3,182.5;2;27.5;2,365;3,477;2,951;2,210;606;336
Jan 3, 2019;8:15 AM;1,222;356.25;1,011.75;3,201.25;12.75;27.5;2,371.5;3,508;3,014;2,259;572.5;337
Jan 3, 2019;8:30 AM;1,221.5;356.75;1,009.5;3,158.5;48.5;27.5;2,372.25;3,519;3,090;2,295;544.25;339
Jan 3, 2019;8:45 AM;1,220.5;354;1,021.5;3,132.75;117.25;27.5;2,371.75;3,535;3,138;2,310;498.75;339
Jan 3, 2019;9:00 AM;1,213.25;351.25;954.25;3,142.25;223.5;27.5;2,371.5;3,554;3,176;2,324;323.75;338
Jan 3, 2019;9:15 AM;1,217.75;348.25;910.25;3,068.25;339.75;27.5;2,371.75;3,554;3,279;2,346;307.25;339
Jan 3, 2019;9:30 AM;1,220.25;351.25;924;2,977.25;456;27.5;2,371.75;3,557;3,348;2,359;302.5;337
Jan 3, 2019;9:45 AM;1,221;350.25;857.5;2,820.5;587.75;27.5;2,370.75;3,564;3,377;2,359;322.25;338
Jan 3, 2019;10:00 AM;1,221.25;353.25;837;2,707.25;709;27.5;2,372.75;3,590;3,412;2,356;397;340
Jan 3, 2019;10:15 AM;1,222.25;353;820;2,614.25;829.25;27.5;2,373;3,575;3,500;2,355;326.75;339
Jan 3, 2019;10:30 AM;1,218.75;344.5;777.5;2,516;937.5;27.5;2,375;3,564;3,529;2,353;549;339
Jan 3, 2019;10:45 AM;1,221.25;348.25;713.25;2,415.5;1,030.5;27.5;2,374.75;3,564;3,572;2,345;500;338
Jan 3, 2019;11:00 AM;1,221.75;355;688.25;2,291.75;1,095;27.5;2,374.25;3,559;3,603;2,343;650.5;340
Jan 3, 2019;11:15 AM;1,224.25;355;679.75;2,203.25;1,184.5;27.5;2,373.25;3,553;3,616;2,339;616.25;340
Jan 3, 2019;11:30 AM;1,225.25;357.75;638.5;2,147.75;1,233.75;27.5;2,372.5;3,556;3,647;2,345;693;340
Jan 3, 2019;11:45 AM;1,223.25;364.75;583.75;2,098.75;1,227.75;27.5;2,373;3,556;3,657;2,346;793.25;340
Jan 3, 2019;12:00 PM;1,226.5;349.5;613.75;2,032.5;1,225.5;27.5;2,373.25;3,564;3,684;2,334;639.5;340
Jan 3, 2019;12:15 PM;1,225.75;342;575.25;1,998.75;1,216.5;27.5;2,374;3,567;3,699;2,335;429.5;342
Jan 3, 2019;12:30 PM;1,225.25;341.75;500.5;1,933;1,187;27.5;2,374;3,569;3,721;2,342;536.5;341
Jan 3, 2019;12:45 PM;1,226;339.25;499.25;1,891.5;1,146.75;27.5;2,373.5;3,574;3,731;2,341;377.5;338
Jan 3, 2019;1:00 PM;1,229.75;342.25;471.5;1,834.25;1,109.75;27.5;2,374.75;3,570;3,750;2,346;330;340
Jan 3, 2019;1:15 PM;1,220.25;340.75;434;1,793.5;1,067;27.5;2,371.75;3,567;3,749;2,340;211.5;342
Jan 3, 2019;1:30 PM;1,220;343.5;454.5;1,723.5;1,018.5;27.5;2,372;3,495;3,743;2,346;207.5;341
Jan 3, 2019;1:45 PM;1,215;344.25;436.25;1,703.5;935;27.5;2,371;3,410;3,750;2,348;177.25;339
Jan 3, 2019;2:00 PM;1,214.5;342;435.75;1,647;855.5;27.5;2,373;3,408;3,767;2,376;163;339
Jan 3, 2019;2:15 PM;1,214.25;341;448.75;1,618;738.5;27.5;2,371.5;3,400;3,767;2,380;195.25;339
Jan 3, 2019;2:30 PM;1,220.75;353.75;442.5;1,577.75;616.5;27.5;2,372.5;3,399;3,762;2,389;197.5;341
Jan 3, 2019;2:45 PM;1,218.5;340;431.75;1,577.5;492;27.5;2,372.5;3,407;3,760;2,390;273.5;341
Jan 3, 2019;3:00 PM;1,227;345;431.25;1,584.75;357.5;27.5;2,371;3,424;3,778;2,398;193.5;341
Jan 3, 2019;3:15 PM;1,225;343.25;406.5;1,640.25;243.25;27.5;2,373.25;3,432;3,784;2,393;236.75;341
Jan 3, 2019;3:30 PM;1,226.75;352.5;374.5;1,675.75;155.5;27.5;2,373.25;3,448;3,777;2,395;235.5;342
Jan 3, 2019;3:45 PM;1,227.75;355;375.25;1,732;85.75;27.5;2,371.5;3,474;3,774;2,397;285.25;343
Jan 3, 2019;4:00 PM;1,225.25;346;365.5;1,807.75;34;27.5;2,367.5;3,497;3,785;2,399;474;344
Jan 3, 2019;4:15 PM;1,223.75;344.25;380.5;1,862.25;8.75;27.5;2,373;3,518;3,789;2,400;564.75;342
Jan 3, 2019;4:30 PM;1,225.5;342.5;360.5;1,922.25;0.75;27.5;2,371.75;3,555;3,786;2,407;698.25;339
Jan 3, 2019;4:45 PM;1,227.25;346.25;359.75;2,010;0;27.5;2,372.25;3,567;3,788;2,402;878.75;342
Jan 3, 2019;5:00 PM;1,229.5;342;363.75;2,138.5;0;27.5;2,366;3,564;3,779;2,399;753.25;342
Jan 3, 2019;5:15 PM;1,224;346.5;350;2,232;0;27.5;2,372;3,577;3,781;2,400;895.25;342
Jan 3, 2019;5:30 PM;1,232.25;346.5;327.25;2,263.75;0;27.5;2,371.25;3,579;3,745;2,403;907.5;340
Jan 3, 2019;5:45 PM;1,233.25;351.25;325.75;2,290.25;0;27.5;2,372;3,580;3,593;2,403;985.5;335
Jan 3, 2019;6:00 PM;1,234.75;364.75;326.5;2,298.75;0;27.5;2,369.25;3,574;3,567;2,403;1,132.75;342
Jan 3, 2019;6:15 PM;1,232.75;342.75;332.25;2,313.5;0;27.5;2,371.5;3,566;3,567;2,405;1,098.25;342
Jan 3, 2019;6:30 PM;1,232.5;338;347;2,318.5;0;27.5;2,369.75;3,572;3,564;2,408;1,014;342
Jan 3, 2019;6:45 PM;1,230.5;339.5;389.5;2,299.5;0;27.5;2,368.5;3,570;3,571;2,408;936.25;342
Jan 3, 2019;7:00 PM;1,231.75;348.25;424.5;2,263.5;0;27.5;2,367.75;3,574;3,576;2,404;971.75;342
Jan 3, 2019;7:15 PM;1,232.25;345;424;2,244.25;0;27.5;2,366.5;3,579;3,572;2,405;811.5;341
Jan 3, 2019;7:30 PM;1,230.5;342.5;425.25;2,203.25;0;27.5;2,366.25;3,630;3,551;2,411;559.25;339
Jan 3, 2019;7:45 PM;1,230.5;339.75;416.75;2,181.5;0;27.5;2,365.75;3,679;3,552;2,404;544.5;343
Jan 3, 2019;8:00 PM;1,229.5;355.5;423;2,170.5;0;27.5;2,370;3,713;3,569;2,394;876.75;341
Jan 3, 2019;8:15 PM;1,228.5;344.25;416.75;2,179;0;27.5;2,366.25;3,733;3,574;2,394;502.75;342
Jan 3, 2019;8:30 PM;1,228.5;357.25;399.5;2,169.5;0;27.5;2,368.75;3,768;3,573;2,397;284.5;343
Jan 3, 2019;8:45 PM;1,224.25;347;422.5;2,176;0;27.5;2,368.75;3,772;3,548;2,396;285.75;343
Jan 3, 2019;9:00 PM;1,227.75;358.25;370.25;2,149.25;0;27.5;2,372;3,776;3,529;2,316;448.75;343
Jan 3, 2019;9:15 PM;1,228.25;356.5;329;2,100.5;0;27.5;2,368.25;3,757;3,523;2,312;383.25;342
Jan 3, 2019;9:30 PM;1,225;340.5;304.5;2,045;0;27.5;2,367.75;3,767;3,497;2,297;258.25;342
Jan 3, 2019;9:45 PM;1,224.75;340;307.5;1,985.25;0;27.5;2,366.25;3,764;3,482;2,283;213.25;342
Jan 3, 2019;10:00 PM;1,223.5;354;301.5;1,897.25;0;27.5;2,372;3,766;3,425;2,219;395;342
Jan 3, 2019;10:15 PM;1,221.25;347;329.5;1,828.5;0;27.5;2,371.75;3,757;3,382;2,173;354;343
Jan 3, 2019;10:30 PM;1,221.5;341.25;343.75;1,760;0;27.5;2,371.5;3,762;3,344;2,138;188;343
Jan 3, 2019;10:45 PM;1,221;342;329.75;1,730.25;0;27.5;2,370.75;3,771;3,241;2,104;193.5;338
Jan 3, 2019;11:00 PM;1,219.5;356.75;338.5;1,687.25;0;27.5;2,371.5;3,775;3,072;2,007;98.5;343
Jan 3, 2019;11:15 PM;1,219.25;339.5;347.5;1,666.5;0;27.5;2,370;3,762;2,894;2,006;89.75;342
Jan 3, 2019;11:30 PM;1,218;340.25;330.75;1,636.25;0;27.5;2,369.5;3,793;2,767;2,012;87.5;340
Jan 3, 2019;11:45 PM;1,218.25;345;333;1,608.75;0;27.5;2,367;3,787;2,596;1,999;72.25;342
Jan 4, 2019;12:00 AM;1,213.25;376.25;360.25;1,584.25;0;27.5;2,372;3,818;2,525;1,949;90;353
Jan 4, 2019;12:15 AM;1,215;351.75;376;1,572.5;0;27.5;2,371.5;3,834;2,409;1,854;64;345
Jan 4, 2019;12:30 AM;1,215.25;341.5;430.75;1,586.75;0;27.5;2,368.5;3,862;2,361;1,839;12;353
Jan 4, 2019;12:45 AM;1,213;340.75;490.75;1,636.25;0;27.5;2,367.75;3,872;2,315;1,818;11.5;347
Jan 4, 2019;1:00 AM;1,213.25;344.5;557.5;1,675.25;0;27.5;2,372.25;3,879;2,289;1,774;0.5;348
Jan 4, 2019;1:15 AM;1,212.75;337;557.75;1,761;0;27.5;2,371;3,867;2,229;1,743;0.5;352
Jan 4, 2019;1:30 AM;1,212.75;336;610.75;1,855;0;27.5;2,370.25;3,870;2,184;1,690;0.5;352
Jan 4, 2019;1:45 AM;1,212.25;335.25;656;1,920.25;0;27.5;2,368.75;3,873;2,164;1,668;0.5;349
Jan 4, 2019;2:00 AM;1,215;346;765.75;1,931.25;0;27.5;2,355.25;3,878;2,147;1,608;0.5;353
Jan 4, 2019;2:15 AM;1,213;339.75;827.5;1,975.25;0;27.5;2,347.25;3,879;2,108;1,610;0.5;353
Jan 4, 2019;2:30 AM;1,219.25;339.5;853;1,986.75;0;27.5;2,346.75;3,879;2,082;1,613;0.5;352
Jan 4, 2019;2:45 AM;1,219.5;337.75;865.5;2,081;0;27.5;2,345.5;3,876;2,090;1,594;0.5;350
Jan 4, 2019;3:00 AM;1,217.75;353;922;2,123.25;0;27.5;2,347;3,883;2,055;1,594;0.5;351
Jan 4, 2019;3:15 AM;1,217.5;342;959.5;2,229.5;0;27.5;2,344.75;3,874;2,039;1,587;0.5;347
Jan 4, 2019;3:30 AM;1,216;339.75;978.75;2,345.25;0;27.5;2,344;3,854;2,035;1,579;0.75;350
Jan 4, 2019;3:45 AM;1,215;339;1,075;2,420.25;0;27.5;2,343;3,831;2,029;1,549;0.5;349
Jan 4, 2019;4:00 AM;1,216.5;343;1,135.5;2,515;0;27.5;2,346.25;3,803;2,024;1,557;0.5;353
Jan 4, 2019;4:15 AM;1,211.75;343.75;1,047.75;2,598.5;0;27.5;2,345.5;3,792;1,998;1,571;7.75;355
Jan 4, 2019;4:30 AM;1,217.5;350.5;1,040.25;2,705;0;27.5;2,345.75;3,761;1,997;1,579;8.75;354
Jan 4, 2019;4:45 AM;1,215.25;354.25;1,046.5;2,814.75;0;27.5;2,345.25;3,755;1,987;1,579;22.75;348
Jan 4, 2019;5:00 AM;1,219;354.25;1,065.25;2,929.5;0;27.5;2,343.25;3,757;1,993;1,642;19.25;353
Jan 4, 2019;5:15 AM;1,214.75;346.75;1,056;3,026.75;0;27.5;2,345;3,726;2,011;1,667;0.5;352
Jan 4, 2019;5:30 AM;1,217;347.75;1,077.75;3,124.5;0;27.5;2,346;3,715;2,038;1,671;0.5;353
Jan 4, 2019;5:45 AM;1,214;345;1,079.75;3,197.75;0;27.5;2,343.25;3,711;2,065;1,673;1.25;351
Jan 4, 2019;6:00 AM;1,212.25;342.75;1,091.75;3,365;0;27.5;2,334.5;3,736;2,057;1,745;19.75;348
Jan 4, 2019;6:15 AM;1,217;346.25;1,035.75;3,398.5;0;27.5;2,329.5;3,748;2,048;1,754;73.25;353
Jan 4, 2019;6:30 AM;1,212.75;342;1,036.5;3,533.5;0;27.5;2,334.75;3,752;2,081;1,816;158.75;351
Jan 4, 2019;6:45 AM;1,211.5;347.25;1,046.5;3,642.5;0;27.5;2,346;3,775;2,150;1,830;210.5;350
Jan 4, 2019;7:00 AM;1,217.25;343.5;1,054;3,785.25;0;27.5;2,331.5;3,763;2,249;1,857;407.75;351
Jan 4, 2019;7:15 AM;1,214.25;346;1,056.25;3,899.5;0;27.5;2,326.75;3,792;2,304;1,829;547;352
Jan 4, 2019;7:30 AM;1,218;349.25;1,053;4,077;0;27.5;2,336.25;3,809;2,344;1,829;567.25;353
Jan 4, 2019;7:45 AM;1,220.5;357.5;1,056;4,196.75;0;27.5;2,343.75;3,824;2,364;1,826;623.25;354
Jan 4, 2019;8:00 AM;1,226.5;347.75;994.25;4,274.25;1.75;27.5;2,336.75;3,819;2,360;1,834;647.25;354
Jan 4, 2019;8:15 AM;1,225.5;350.75;972.5;4,310;7.75;27.5;2,342.25;3,825;2,360;1,843;671.75;353
Jan 4, 2019;8:30 AM;1,229.5;351;964;4,379;23.75;27.5;2,342;3,835;2,349;1,868;666.5;354
Jan 4, 2019;8:45 AM;1,230;355.75;961.25;4,412.75;55.25;27.5;2,340.75;3,854;2,345;1,883;664.25;354
Jan 4, 2019;9:00 AM;1,221;373;959.75;4,456.75;97.75;27.5;2,340.75;3,865;2,337;1,940;497.75;354
Jan 4, 2019;9:15 AM;1,217;387.5;956;4,526.75;146.5;27.5;2,341.75;3,874;2,307;1,953;657;353
Jan 4, 2019;9:30 AM;1,224.25;385.75;949.5;4,585.75;199.5;27.5;2,341.25;3,871;2,309;1,972;673.75;354
Jan 4, 2019;9:45 AM;1,229;380;949.75;4,596.75;255.5;27.5;2,341.5;3,840;2,316;1,959;521.5;353
Jan 4, 2019;10:00 AM;1,229.5;371.75;947.5;4,726;309;27.5;2,321.25;3,808;2,299;1,965;411;350
Jan 4, 2019;10:15 AM;1,229;384.75;950.5;4,802;360.5;27.5;2,281.25;3,808;2,297;1,958;338.25;348
Jan 4, 2019;10:30 AM;1,228.75;373.25;954;4,881.25;416.25;27.5;2,267.5;3,806;2,315;1,962;300.75;349
Jan 4, 2019;10:45 AM;1,229;377;948.5;4,977.5;462;27.5;2,258.5;3,807;2,322;1,952;245.5;354
Jan 4, 2019;11:00 AM;1,225.25;386.25;940.75;5,087;505;27.5;2,253.75;3,803;2,313;1,960;289.25;353
Jan 4, 2019;11:15 AM;1,224.25;383.75;938.75;5,204.25;534.5;27.5;2,254.25;3,811;2,311;1,950;288.5;354
Jan 4, 2019;11:30 AM;1,224.5;372.25;934.5;5,319.75;548.75;27.5;2,264.5;3,805;2,321;1,964;194.5;354
Jan 4, 2019;11:45 AM;1,219.75;370.25;927.25;5,406.5;554.75;27.5;2,262.75;3,804;2,313;1,957;136;354
Jan 4, 2019;12:00 PM;1,226.25;380.5;938.25;5,510;553.25;27.5;2,282.75;3,808;2,294;1,943;52.25;354
Jan 4, 2019;12:15 PM;1,229;362;946.25;5,598.25;538.75;27.5;2,291;3,794;2,277;1,934;38.25;353
Jan 4, 2019;12:30 PM;1,224.75;369;949.5;5,715.75;517;27.5;2,302;3,796;2,263;1,928;51;354
Jan 4, 2019;12:45 PM;1,228.5;367.5;928.75;5,888.75;489.75;27.5;2,292.5;3,791;2,223;1,871;41.75;353
Jan 4, 2019;1:00 PM;1,220.75;386.5;925.75;5,944.5;476.25;27.5;2,285.25;3,746;2,162;1,849;139.25;353
Jan 4, 2019;1:15 PM;1,224.75;368;924.25;5,949.25;444.25;27.5;2,308.25;3,734;2,164;1,809;75.5;348
Jan 4, 2019;1:30 PM;1,228.5;370.25;922.5;5,983.5;395.5;27.5;2,316;3,733;2,167;1,776;36.5;347
Jan 4, 2019;1:45 PM;1,228.5;363.25;924;5,927.75;361;27.5;2,318.75;3,746;2,178;1,779;34.75;347
Jan 4, 2019;2:00 PM;1,228.25;380.75;903.5;5,923.75;322;27.5;2,319.5;3,750;2,243;1,853;178;351
Jan 4, 2019;2:15 PM;1,229.75;375.5;879.25;5,931.25;271.25;27.5;2,310.75;3,752;2,266;1,905;241.75;347
Jan 4, 2019;2:30 PM;1,226.75;373.75;865;5,896.75;219.25;27.5;2,301.5;3,749;2,261;1,922;221.75;337
Jan 4, 2019;2:45 PM;1,231;366.75;842.5;5,877.75;178.25;27.5;2,295.25;3,746;2,271;1,865;146.25;348
Jan 4, 2019;3:00 PM;1,232;366.5;846.5;5,840.5;136.75;27.5;2,296;3,758;2,267;1,916;271;347
Jan 4, 2019;3:15 PM;1,229.75;364.5;861.75;5,798.75;89.25;27.5;2,295.5;3,770;2,274;1,921;210.75;338
Jan 4, 2019;3:30 PM;1,230;365.25;859;5,844.25;58.75;27.5;2,295.25;3,771;2,275;1,944;214.25;342
Jan 4, 2019;3:45 PM;1,231.5;364;860.5;5,897.75;30.5;27.5;2,295.25;3,761;2,273;1,929;194;342
Jan 4, 2019;4:00 PM;1,234.25;377.75;870.25;5,895.25;12.25;27.5;2,292.5;3,775;2,243;1,838;242.25;349
Jan 4, 2019;4:15 PM;1,235.75;361.75;866.5;5,873;6.75;27.5;2,290.75;3,784;2,298;1,790;372.75;350
Jan 4, 2019;4:30 PM;1,235;361;873.5;5,911.5;1.75;27.5;2,288.5;3,779;2,357;1,772;422.75;343
Jan 4, 2019;4:45 PM;1,231.25;361;897.25;5,964.5;0;27.5;2,288.75;3,783;2,410;1,774;529;341
Jan 4, 2019;5:00 PM;1,228.75;347;905.75;5,993.75;0;27.5;2,281.5;3,781;2,428;1,832;343.5;333
Jan 4, 2019;5:15 PM;1,231.5;350.75;913;5,993;0;27.5;2,286.5;3,788;2,420;1,785;356.25;331
Jan 4, 2019;5:30 PM;1,236;358;922.25;6,004.75;0;27.5;2,285.5;3,785;2,416;1,773;387.25;345
Jan 4, 2019;5:45 PM;1,235.75;355;925.5;5,973.25;0;27.5;2,285.25;3,785;2,371;1,763;344.75;351
Jan 4, 2019;6:00 PM;1,234.25;358.5;928.5;5,948.25;0;27.5;2,283.5;3,773;2,307;1,761;246.75;353
Jan 4, 2019;6:15 PM;1,233.25;373.5;933;5,977.25;0;27.5;2,287.75;3,780;2,285;1,778;197.25;353
Jan 4, 2019;6:30 PM;1,236.25;364;944.5;5,914.75;0;27.5;2,280;3,775;2,260;1,782;165.75;353
Jan 4, 2019;6:45 PM;1,235.5;372;941;5,879;0;27.5;2,284.5;3,773;2,186;1,779;151.75;351
Jan 4, 2019;7:00 PM;1,234.75;378.5;946.75;5,873.5;0;27.5;2,287.5;3,775;2,009;1,753;159;351
Jan 4, 2019;7:15 PM;1,234.75;358;955.5;5,842.25;0;27.5;2,281.5;3,769;1,925;1,728;181.75;351
Jan 4, 2019;7:30 PM;1,235.75;358.75;967.5;5,795.5;0;27.5;2,283;3,764;1,847;1,728;198.5;352
Jan 4, 2019;7:45 PM;1,232.5;354.5;972.5;5,726;0;27.5;2,284;3,774;1,699;1,744;169.75;352
Jan 4, 2019;8:00 PM;1,235.25;389.5;971;5,717.75;0;27.5;2,285.25;3,789;1,660;1,757;319;352
Jan 4, 2019;8:15 PM;1,230.5;362.5;969.75;5,744.75;0;27.5;2,285;3,786;1,595;1,742;263.25;353
Jan 4, 2019;8:30 PM;1,234.75;362.75;967.5;5,725.5;0;27.5;2,289.75;3,780;1,584;1,656;105;351
Jan 4, 2019;8:45 PM;1,229;357.75;967;5,723.5;0;27.5;2,289.5;3,706;1,576;1,556;77.5;350
Jan 4, 2019;9:00 PM;1,228.5;366.5;971.25;5,666.25;0;27.5;2,291.5;3,554;1,555;1,515;99.75;350
Jan 4, 2019;9:15 PM;1,233.5;358;969.75;5,695.5;0;27.5;2,290.5;3,467;1,536;1,479;83;350
Jan 4, 2019;9:30 PM;1,230.25;356.5;968.25;5,734;0;27.5;2,290;3,398;1,473;1,483;60.5;352
Jan 4, 2019;9:45 PM;1,227.25;347.5;966.75;5,806.25;0;27.5;2,281.5;3,343;1,430;1,481;26.5;352
Jan 4, 2019;10:00 PM;1,225.25;363.75;968.75;5,668.75;0;27.5;2,288.25;3,393;1,411;1,462;48;352
Jan 4, 2019;10:15 PM;1,227;348;974;5,741.25;0;27.5;2,289;3,383;1,340;1,440;13.25;351
Jan 4, 2019;10:30 PM;1,222.5;344;974;5,804;0;27.5;2,288;3,316;1,289;1,450;13.5;343
Jan 4, 2019;10:45 PM;1,225.25;342;976;5,876.25;0;27.5;2,280.5;3,237;1,262;1,444;16.75;344
Jan 4, 2019;11:00 PM;1,224;350;977.5;5,986.75;0;27.5;2,274.25;3,058;1,121;1,394;0.5;348
Jan 4, 2019;11:15 PM;1,226.25;342.5;975.25;6,078.25;0;27.5;2,258.75;2,947;1,079;1,386;0.5;349
Jan 4, 2019;11:30 PM;1,221;336.75;979.25;6,114.5;0;27.5;2,243.25;2,884;1,065;1,377;0.5;347
Jan 4, 2019;11:45 PM;1,221.75;336.25;978.25;6,147.75;0;27.5;2,230;2,815;1,069;1,368;0.5;347
Jan 5, 2019;12:00 AM;1,219.25;369;971.5;6,214.25;0;27.5;2,234.75;2,621;1,003;1,213;0.5;349
Jan 5, 2019;12:15 AM;1,218.25;357;963.75;6,305.75;0;27.5;2,235.75;2,515;999;1,158;0.5;344
Jan 5, 2019;12:30 AM;1,217.25;340;956.5;6,392.5;0;27.5;2,232.25;2,478;996;1,156;0.5;347
Jan 5, 2019;12:45 AM;1,220.5;334.25;961.5;6,437.5;0;27.5;2,229.75;2,437;978;1,148;0.5;349
Jan 5, 2019;1:00 AM;1,214.25;355.5;965;6,415.25;0;27.5;2,235.25;2,348;912;1,145;0.5;340
Jan 5, 2019;1:15 AM;1,211;338.75;959.25;6,450.5;0;27.5;2,233;2,295;908;1,136;0.5;347
Jan 5, 2019;1:30 AM;1,214.25;338.75;951.5;6,515.75;0;27.5;2,232.75;2,296;905;1,150;0.5;349
Jan 5, 2019;1:45 AM;1,213.25;336.25;944.5;6,577.75;0;27.5;2,229;2,282;907;1,151;0.5;342
Jan 5, 2019;2:00 AM;1,214;345.25;936;6,652.75;0;27.5;2,232.75;2,263;914;1,145;0.5;347
Jan 5, 2019;2:15 AM;1,216.25;330.25;926;6,732.25;0;27.5;2,229.75;2,232;914;1,136;0.5;340
Jan 5, 2019;2:30 AM;1,217.5;330.5;922.5;6,784.75;0;27.5;2,230.75;2,234;916;1,148;0.5;336
Jan 5, 2019;2:45 AM;1,213.5;331.5;921.25;6,805.75;0;27.5;2,231.75;2,196;908;1,137;0.5;341
Jan 5, 2019;3:00 AM;1,215.25;345.75;919.75;6,874;0;27.5;2,234.75;2,122;887;1,127;0.5;342
Jan 5, 2019;3:15 AM;1,215.75;340.75;922.5;6,949.25;0;27.5;2,233;2,111;881;1,130;0.5;336
Jan 5, 2019;3:30 AM;1,212.25;338.5;908.5;7,045.25;0;27.5;2,232.25;2,121;882;1,142;0.5;336
Jan 5, 2019;3:45 AM;1,211.25;338;904.25;7,113;0;27.5;2,231.25;2,107;872;1,129;0.5;336
Jan 5, 2019;4:00 AM;1,212.75;350;895;7,194.5;0;27.5;2,234.5;2,089;873;1,128;0.5;337
Jan 5, 2019;4:15 AM;1,209.5;342;878.25;7,210;0;27.5;2,232.5;2,077;874;1,146;0.5;341
Jan 5, 2019;4:30 AM;1,210.75;341.25;878;7,225.5;0;27.5;2,232.75;2,082;871;1,129;0.5;340
Jan 5, 2019;4:45 AM;1,213.25;343.25;869.75;7,200.25;0;27.5;2,233.75;2,098;871;1,149;0.5;340
Jan 5, 2019;5:00 AM;1,207.25;357.25;871.75;7,143.5;0;27.5;2,236;2,133;903;1,144;0.5;339
Jan 5, 2019;5:15 AM;1,211;346.25;902.75;7,082.5;0;27.5;2,233;2,143;925;1,152;0.5;338
Jan 5, 2019;5:30 AM;1,210.5;346.75;926.75;7,079.25;0;27.5;2,235;2,179;928;1,159;0.5;338
Jan 5, 2019;5:45 AM;1,203.25;343.5;927.75;7,083.25;0;27.5;2,232.25;2,187;925;1,157;0.5;339
Jan 5, 2019;6:00 AM;1,212;344.5;918.5;7,293.75;0;27.5;2,226;2,262;923;1,160;0.5;336
Jan 5, 2019;6:15 AM;1,208.75;347;897.5;7,289.5;0;27.5;2,232;2,331;901;1,161;0.5;342
Jan 5, 2019;6:30 AM;1,209.5;353.75;893.25;7,232;0;27.5;2,234;2,380;877;1,164;0.5;341
Jan 5, 2019;6:45 AM;1,211.75;365.75;911;7,113;0;27.5;2,233.5;2,471;878;1,182;0.5;339
Jan 5, 2019;7:00 AM;1,215;337.75;938;6,988.25;0;27.5;2,208;2,673;888;1,224;0.5;341
Jan 5, 2019;7:15 AM;1,212.25;336.25;945.25;6,897;0;27.5;2,220.25;2,802;916;1,255;10.5;341
Jan 5, 2019;7:30 AM;1,212.5;336;940.75;6,867.5;0;27.5;2,231.5;2,879;937;1,302;15.25;341
Jan 5, 2019;7:45 AM;1,211.25;340;924.75;6,822.75;0;27.5;2,234.25;2,938;944;1,308;13;343
Jan 5, 2019;8:00 AM;1,215.75;341.25;912.25;6,713.75;1.75;27.5;2,227.75;3,000;969;1,324;11.5;346
Jan 5, 2019;8:15 AM;1,220.75;358.5;903.75;6,607.25;7.5;27.5;2,237.5;3,116;986;1,327;5;347
Jan 5, 2019;8:30 AM;1,223.5;353.25;901.75;6,508.25;21;27.5;2,252.5;3,196;986;1,338;0.5;348
Jan 5, 2019;8:45 AM;1,222;351.5;903.5;6,433.75;35.75;27.5;2,267.25;3,284;1,054;1,342;6;348
Jan 5, 2019;9:00 AM;1,219;355.5;907.25;6,389;51.75;27.5;2,272.5;3,361;1,154;1,356;21.75;348
Jan 5, 2019;9:15 AM;1,214.5;363.25;896.75;6,339.25;73.75;27.5;2,281;3,441;1,224;1,363;12.5;348
Jan 5, 2019;9:30 AM;1,220.5;388.5;894.75;6,237;107.75;27.5;2,283.75;3,489;1,272;1,364;12.75;343
Jan 5, 2019;9:45 AM;1,218.75;379.5;896.75;6,159.75;140.75;27.5;2,283.25;3,524;1,328;1,371;48;339
Jan 5, 2019;10:00 AM;1,220;361;907.75;6,072.75;172.5;27.5;2,283.5;3,596;1,422;1,452;76;343
Jan 5, 2019;10:15 AM;1,216.75;365.5;900.75;5,962.5;208.75;27.5;2,290.75;3,656;1,478;1,475;50.75;345
Jan 5, 2019;10:30 AM;1,215.5;366.25;882.5;5,889;241;27.5;2,291.25;3,700;1,505;1,486;26.75;344
Jan 5, 2019;10:45 AM;1,216.75;379;875.5;5,830;274.75;27.5;2,291.5;3,710;1,509;1,475;11;343
Jan 5, 2019;11:00 AM;1,218.5;385;874.75;5,754;310;27.5;2,294.5;3,703;1,573;1,458;75.5;342
Jan 5, 2019;11:15 AM;1,219;361.75;868.5;5,689.5;352;27.5;2,292;3,694;1,602;1,448;48.25;343
Jan 5, 2019;11:30 AM;1,221.25;359.25;845.5;5,646.5;383.75;27.5;2,293.75;3,698;1,624;1,467;151.5;343
Jan 5, 2019;11:45 AM;1,220.5;371.25;825.25;5,570.25;397.5;27.5;2,294.25;3,724;1,648;1,466;111.75;343
Jan 5, 2019;12:00 PM;1,221.25;350.5;821.75;5,453;407.5;27.5;2,293;3,776;1,666;1,505;47.25;342
Jan 5, 2019;12:15 PM;1,225;363.5;815.75;5,398.75;423.75;27.5;2,288.5;3,765;1,658;1,505;43.5;342
